OverAllReliabilityScore,AvgSuccessRateOnSimilarTasks,AvgSubmissionQualityOnSimilarTasks,TasCompletionTime(Days),TaskTotalPrize,numberOfCurrentlyRegisteredButNotYetSubmittedTasks,numberOfRegisteredTasksInLastXDays,numberOfSubmittedTasksInLastXDays,numberOfWonTasksInLastXDays,averagePriceOfRegisteredTasksInLastXDays,AverageofCurrentlyRegisteredButNotYetSubmittedTasksForTopYCompetitiors,AverageNumberOfRegisteredTasksForTopYCompetitiorsInLastXDays,AverageNumberOfSubmittedTasksForTopYCompetitiorsInLastXDays,AverageNumberOfWonTasksForTopYCompetitiorsInLastXDays,AverageofAverageTotalPrizeForTopYCompetitiorsInLastXDays,AverageofAverageSubmissionQualityForTopYCompetitiors,AverageofAverageSucessRateForTopYCompetitiors,WinRate,PlacementInCompetitions,MinimumSubmissionQuality,AverageSubmissionQuality,MaximumSubmissionQuality,AverageSubmissionQualityInSameChallengeTypeTopYCompetitiors,PlacementInSameChallengeTypeTopYCompetitiors,KnownAndRequiredTechnologyRatioConsideringLastXMonths,NumberOfUnexploredTechnolgiesConsideringLastXMonths,WinnerOrNon-Winner
0.727272727,0,97.5,7.000694444,250,0,55,8,0,1187.636364,0,97,20,15,1110.078967,96,0.028571429,0,97.875,90,97.1875,100,95.1375,35.56642857,0,0,Non-Winner
0.727272727,0,97.5,7,50,0,55,8,0,1191.272727,0,97,19,15,1118.378581,75.125,0.033333333,0,100.75,90,97.1875,100,75.28571429,39.53035714,0,0,Non-Winner
0,0,0,7.000694444,250,0,0,0,0,0,0,97,20,15,1110.078967,96,0.028571429,0,100,0,0,0,95.1375,35.56642857,0,2,Non-Winner
1,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,100,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
1,0,97.5,7,50,0,1,1,0,250,0,97,19,15,1118.378581,75.125,0.033333333,0,24,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0,0,0,7,50,0,4,0,0,917.5,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
1,0,97.5,7.000694444,250,0,5,1,0,744,0,97,20,15,1110.078967,96,0.028571429,0,37,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
1,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,36,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.088888889,0.118421053,96.39555556,30.00347222,100,0,113,15,10,661.7345133,0,59,7,6,1151.532377,70.65047273,0.145412936,1,1,100,100,100,60,1,0.8,0,Winner
1,0,97.5,7,50,0,8,5,0,143.75,0,97,19,15,1118.378581,75.125,0.033333333,0,42,97.5,98,100,75.28571429,39.53035714,0,0,Non-Winner
1,0,97.5,7.000694444,250,0,9,6,0,133.3333333,0,97,20,15,1110.078967,96,0.028571429,0,41.5,97.5,97.91666667,100,95.1375,35.56642857,0,0,Non-Winner
0.083333333,0.142857143,79.22,30.00347222,100,0,43,4,4,716.9767442,0,73,10,7,1140.483931,74.08558384,0.140525718,1,1,100,100,100,60,1,0.375,0,Non-Winner
1,0.833333333,83.678,5.999305556,2100,0,11,5,5,1590.909091,0,47,10,9,2111.481032,70.35695556,0.269292929,1,1.4,79.78,83.678,89.44,52.32815556,1.518518519,0.9,0,Winner
1,0.888888889,91.27777778,5.999305556,2100,0,9,9,8,2433.333333,0,47,9,9,1942.996184,68.837,0.258181818,0.888888889,1.555555556,86.22,91.27777778,94.22,50.8082,1.466666667,0.78125,0,Winner
0.277777778,0,97.5,7.000694444,250,0,24,5,0,2052.083333,0,97,20,15,1110.078967,96,0.028571429,0,44.2,97.5,98.5,100,95.1375,35.56642857,0,0,Non-Winner
0.333333333,0,0,7.000694444,250,0,12,1,0,1833.333333,0,97,20,15,1110.078967,96,0.028571429,0,70,90,90,90,95.1375,35.56642857,0,1,Non-Winner
0.238095238,0,97.5,7,50,0,36,6,3,1145.555556,0,97,19,15,1118.378581,75.125,0.033333333,0.6,17,81.25,86.626,97.5,75.28571429,39.53035714,0,0,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.833333333,0,97.5,7.000694444,250,0,12,11,3,1575.083333,0,97,20,15,1110.078967,96,0.028571429,0,31.8,97.5,98.5,100,95.1375,35.56642857,0.5,0,Non-Winner
0.833333333,0,97.5,7,50,0,12,11,3,1591.75,0,97,19,15,1118.378581,75.125,0.033333333,0,29.6,97.5,98.5,100,75.28571429,39.53035714,0.5,0,Non-Winner
0,0,0,7.000694444,250,0,0,0,0,0,0,97,20,15,1110.078967,96,0.028571429,0,100,0,0,0,95.1375,35.56642857,0,2,Non-Winner
1,0,97.5,7,50,0,1,1,0,250,0,97,19,15,1118.378581,75.125,0.033333333,0,32,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0.3,0,96.25,7.999305556,1500,0,12,3,0,1000,0,66,8,6,1422.251138,93.24016667,0.23982684,0,19.66666667,96.25,97.08333333,97.5,92.5325,5.783333333,0,0,Winner
0.333333333,0.1,97.5,7,50,0,75,13,9,799.6666667,0,97,19,15,1118.378581,75.125,0.033333333,0.2,23,97.5,98.5,100,75.28571429,39.53035714,0.5,0,Non-Winner
0,0,0,7,50,0,1,0,0,5000,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
1,0.666666667,93.444,5.208333333,1700,0,28,24,20,1433.214286,0,115,17,12,1788.316577,55.57525,0.146909091,0.666666667,2.333333333,92.5,95.83333333,97.5,93.45033333,13.95555556,0.575,0,Winner
0.263157895,0,96.875,7,50,0,115,16,11,653.2695652,0,89,19,14,1147.658001,75.25,0.053333333,0,49.8,95,97.5,100,75.48571429,32.83035714,0.409090909,0,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.5,0,0,7,50,0,9,1,0,945,0,97,19,15,1118.378581,75.125,0.033333333,0,571,0,0,0,75.28571429,39.53035714,0,1,Non-Winner
0,0,0,7,50,0,1,0,0,5000,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.722222222,0.2,95,7,50,0,22,13,6,1263.636364,0,97,19,15,1118.378581,75.125,0.033333333,0.461538462,12.15384615,80.63,91.01076923,100,75.28571429,39.53035714,0.083333333,0,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.964285714,0.6,92.25666667,5.000694444,2100,0,70,31,23,1458.585714,0,67,9,7,1681.951902,74.16134091,0.202864157,0.740740741,2.037037037,81.08,90.96962963,98.26,54.89091667,1.861111111,0.639751553,0,Winner
0.5,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,51,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0,0.166666667,100,5.000694444,2100,0,76,14,10,482.8289474,0,66,12,9,1877.103255,72.61267424,0.289530824,0,100,0,0,0,73.08484259,1.905092593,0.057142857,2,Winner
0.571428571,0.25,98.75,7,50,0,9,4,1,1644.444444,0,97,19,15,1118.378581,75.125,0.033333333,0.25,44.25,97.5,99.375,100,75.28571429,39.53035714,1,0,Non-Winner
1,0,97.5,7,50,0,4,3,0,1335,0,97,19,15,1118.378581,75.125,0.033333333,0,63.33333333,97.5,98.33333333,100,75.28571429,39.53035714,0,0,Non-Winner
0.5,0,97.5,7,50,0,2,1,0,2525,0,97,19,15,1118.378581,75.125,0.033333333,0,93,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0,0,0,5,1500,0,133,17,11,1945.150376,0,90,12,7,1346.913269,0,0,0,100,0,0,0,0,0,0,0,Non-Winner
0.6,0,97.5,7.000694444,250,0,13,3,0,438.4615385,0,97,20,15,1110.078967,96,0.028571429,0,19,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.388888889,0,97.5,7,50,0,27,7,0,1949.074074,0,97,19,15,1118.378581,75.125,0.033333333,0,30.57142857,90,97.14285714,100,75.28571429,39.53035714,0,0,Non-Winner
1,0,0,7,50,0,1,1,0,5000,0,97,19,15,1118.378581,75.125,0.033333333,0,150,90,90,90,75.28571429,39.53035714,0,2,Non-Winner
0.935064935,0.947368421,99.2775,30.00347222,50,0,90,86,84,341.3888889,0,52,8,6,548.75,98.75,0.142857143,1,1,100,100,100,100,1,0.180722892,0,Winner
0.935064935,0.947368421,99.2775,30.00347222,80,0,90,86,84,341.0555556,0,11,3,1,425.9090909,100,0.125,1,1,100,100,100,100,1,0.180722892,0,Winner
0.936708861,0.95,99.2775,30.00347222,150,0,92,88,86,335.5978261,0,63,17,15,784.722973,50,0.214285714,1,1,100,100,100,100,1,0.2,0,Winner
0.936708861,0.95,99.29939394,30.00347222,100,0,92,88,86,336.1413043,0,0,0,0,0,0,0,1,1,100,100,100,0,0,0.2,0,Winner
0.076923077,0,0,7,2250,0,133,17,11,1945.150376,0,84,11,8,1634.820086,73.094,0.2,0,4.5,90,90.625,91.25,90.90652381,6.338095238,0.018181818,2,Non-Winner
0.736842105,0.5,90.47,7,2250,0,23,14,6,1210.869565,0,106,12,9,1781.676248,55,0.1,0.428571429,14.85714286,80.63,91.47428571,100,90.73666667,4.266666667,0.266666667,1,Non-Winner
0,0,0,7,2250,0,1,0,0,2850,0,99,13,9,1609.304706,56.344,0.133333333,0,100,0,0,0,91.98952381,6.638095238,0,3,Non-Winner
1,0,97.5,7.000694444,250,0,4,1,0,100,0,97,20,15,1110.078967,96,0.028571429,0,20,97.5,97.5,97.5,95.1375,35.56642857,0,0,Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0,0,0,7,50,0,1,0,0,500,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.294117647,0,97.5,7,50,0,104,15,6,789.7211538,0,97,19,15,1118.378581,75.125,0.033333333,0,40.2,90,96,97.5,75.28571429,39.53035714,0.083333333,0,Non-Winner
0.6,0,80,7,50,0,6,3,0,1558.333333,0,97,19,15,1118.378581,75.125,0.033333333,0,35,80,93.33333333,100,75.28571429,39.53035714,0,1,Non-Winner
0.666666667,0,88.75,7.000694444,250,0,7,4,0,1342.857143,0,97,20,15,1110.078967,96,0.028571429,0,41.25,80,94.375,100,95.1375,35.56642857,0,0,Non-Winner
0.9375,0.951219512,99.29939394,30.00347222,125,0,93,89,87,333.6021505,0,62,11,9,695.9410183,79.625,0.148627451,1,1,100,100,100,100,1,0.218390805,0,Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
1,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,62,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.209677419,0.066666667,98.75,30.00347222,200,0,139,12,10,1345.661871,0,160,3,1,1090.578442,49.375,0.041666667,1,1,100,100,100,75,1,0,0,Winner
0.4375,0,97.5,7,50,0,86,18,13,900,0,95,18,14,1098.311914,75.125,0.053333333,0.285714286,44.42857143,80,91.42857143,100,76.7,34.17321429,0.269230769,0,Non-Winner
0.470588235,0,97.5,7.000694444,250,0,87,19,13,890.2298851,0,99,18,14,1106.927726,95.8125,0.057142857,0.25,46.875,80,92.1875,100,96.0125,30.69142857,0.269230769,0,Non-Winner
0.25,0.25,92.5,7,2250,0,3,1,1,1375,0,99,13,9,1609.304706,56.344,0.133333333,1,1,92.5,92.5,92.5,91.98952381,6.638095238,0.2,2,Winner
0.105263158,0,0,7,2250,0,76,7,5,1830.526316,0,99,13,9,1609.304706,56.344,0.133333333,0,16,97.5,97.5,97.5,91.98952381,6.638095238,0.04,4,Non-Winner
0.375,0,97.5,7,50,0,19,3,0,2431.578947,0,97,19,15,1118.378581,75.125,0.033333333,0,42.66666667,90,95,97.5,75.28571429,39.53035714,0,0,Non-Winner
0.444444444,0,97.5,7.000694444,250,0,20,4,0,2312.5,0,97,20,15,1110.078967,96,0.028571429,0,48.25,90,95.625,97.5,95.1375,35.56642857,0,0,Non-Winner
1,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,58,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.347826087,0.5,95.10785714,30.00347222,200,0,71,32,24,1467.619718,0,151,7,5,1158.14401,37.664,0.101357466,1,1,100,100,100,60,1,0.614583333,0,Winner
0.166666667,0.1,89.675,8,2100,0,92,27,25,574.076087,0,61,11,9,1772.904472,57.31033333,0.22507177,0.5,2.5,81.54,89.675,97.81,91.55613333,1.493333333,0.144,0,Winner
0.75,0.272727273,97.66666667,8,2100,0,23,5,5,1347.826087,0,75,16,13,1618.154472,55.712,0.190526316,1,1,96.43,97.66666667,98.91,89.9578,1.793333333,0.76,0,Non-Winner
1,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,61,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.085714286,0.142857143,95.83333333,7.000694444,250,0,119,3,2,1282.815126,0,97,20,15,1110.078967,96,0.028571429,0.666666667,23,92.5,95.83333333,97.5,95.1375,35.56642857,0.75,0,Non-Winner
0.085714286,0.153846154,95.83333333,7,50,0,119,3,2,1284.495798,0,97,19,15,1118.378581,75.125,0.033333333,0.666666667,14.66666667,92.5,95.83333333,97.5,75.28571429,39.53035714,0.75,0,Non-Winner
0.545454545,0,97,7.000694444,250,0,24,6,0,819.5833333,0,97,20,15,1110.078967,96,0.028571429,0,56,90,95.83333333,97.5,95.1375,35.56642857,0,0,Non-Winner
0.545454545,0,97,7,50,0,24,6,0,827.9166667,0,97,19,15,1118.378581,75.125,0.033333333,0,51.83333333,90,95.83333333,97.5,75.28571429,39.53035714,0,0,Non-Winner
1,0,97.5,7.000694444,250,0,53,2,0,2089.622642,0,97,20,15,1110.078967,96,0.028571429,0,83.5,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
1,0,97.5,7,50,0,53,2,0,2093.396226,0,97,19,15,1118.378581,75.125,0.033333333,0,72,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0.732142857,0.897435897,100,30.00347222,80,0,36,19,15,534.4444444,0,134,17,11,1936.977612,0,0.090909091,1,1,100,100,100,100,1,0.6,0,Winner
0,0,0,5,0,0,5,0,0,1155,0,83,14,10,1432.684949,38.08466667,0.055681818,0,100,0,0,0,95.40026667,31.94666667,0,1,Non-Winner
0.166666667,0.1875,90.42333333,5,0,0,46,14,12,2061.956522,0,80,12,8,1283.323948,35.078,0.084848485,0,107,100,100,100,92.90026667,10.84666667,0.666666667,0,Non-Winner
0.222222222,0.125,99.16666667,30.00347222,200,0,140,13,11,1337.478571,0,227,2,1,831.598935,50,0.1,1,1,100,100,100,100,1,0.090909091,0,Winner
1,0,97.5,7.000694444,250,0,5,4,0,1078,0,97,20,15,1110.078967,96,0.028571429,0,60.75,97.5,98.125,100,95.1375,35.56642857,0,0,Non-Winner
0.736842105,0.9,100,30.00347222,150,0,37,20,16,522.1621622,0,451,1,1,1150.853659,100,0.009708738,1,1,100,100,100,100,1,0.625,0,Winner
0.4,0.4,94.705,8,2100,0,6,2,2,1683.333333,0,75,16,13,1618.154472,55.712,0.190526316,1,1.5,91.17,94.705,98.24,89.9578,1.793333333,0.9,0,Winner
0,0,0,7,50,0,0,0,0,0,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
1,0,97.5,7.000694444,250,0,1,1,0,50,0,97,20,15,1110.078967,96,0.028571429,0,69,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.74137931,0.902439024,100,30.00347222,200,0,38,21,17,512.3684211,0,293,9,6,1536.982508,50,0.046521036,1,1,100,100,100,100,1,0.647058824,0,Winner
0,0,0,6,1800,0,100,6,3,1231.7,0,78,16,12,1279.684409,56.89969231,0.173333333,0,100,0,0,0,54.62319231,2.634615385,0,0,Non-Winner
0,0,0,7,50,0,2,0,0,600,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.230769231,0.166666667,99.375,30.00347222,150,0,142,14,12,1320.929577,0,151,9,8,681.0939716,74.6875,0.173971861,1,1,100,100,100,100,1,0.166666667,0,Winner
0,0,0,7.000694444,250,0,0,0,0,0,0,97,20,15,1110.078967,96,0.028571429,0,100,0,0,0,95.1375,35.56642857,0,2,Non-Winner
1,0,97.5,7,50,0,1,1,0,250,0,97,19,15,1118.378581,75.125,0.033333333,0,49,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0.363636364,0.3,89.6875,7,2250,0,14,4,3,1664.285714,0,99,13,9,1609.304706,56.344,0.133333333,0.75,1.75,87.5,89.6875,91.25,91.98952381,6.638095238,0.333333333,2,Non-Winner
0.333333333,0,97.5,7.000694444,250,0,3,1,0,416.6666667,0,97,20,15,1110.078967,96,0.028571429,0,70,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
1,0.866666667,96.41846154,6,1800,0,29,13,13,1676.206897,0,80,15,10,1167.632219,54.726,0.022222222,1,1.153846154,90.6,96.41846154,99.82,52.4335,3.583333333,0.641025641,0,Winner
0.4,0.166666667,83.75,7,50,0,63,27,26,564.9206349,0,99,16,11,1165.327787,77.875,0.02,0.75,38.25,83.75,92.5,100,76.48571429,35.71785714,0.326923077,0,Non-Winner
0.461538462,0.444444444,87.6575,7.499305556,1800,0,46,13,11,1785.869565,0,105,21,16,1637.081932,37.5396,0.149797571,0.833333333,1.666666667,80,87.55333333,96.25,96.07533333,30.45555556,0.409090909,0,Non-Winner
0.382352941,0.272727273,87.577,4,1800,0,47,15,12,2018.085106,0,68,8,4,1606.531331,90.97591667,0.103140097,0.923076923,1.384615385,75.67,88.76846154,97,68.8796,1.625,0.354166667,0,Winner
0.25,0.111111111,77,4,1800,0,66,3,2,2078.787879,0,64,10,6,1594.390776,93.09131667,0.135463329,1,2,77,77,77,71.23329231,1.471153846,0.25,0,Winner
0.333333333,0,97.5,7.000694444,250,0,17,2,0,772.0588235,0,97,20,15,1110.078967,96,0.028571429,0,296.5,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.2,0.2,87.5,7,2250,0,6,1,1,1487.5,0,99,13,9,1609.304706,56.344,0.133333333,1,2,87.5,87.5,87.5,91.98952381,6.638095238,0.2,2,Non-Winner
0.914285714,0.933333333,98.15928571,3.999305556,1500,0,78,47,47,1547.5,0,108,14,10,1803.980495,37.435,0.061904762,1,1,92.42,97.9609375,100,55.86983333,2.111111111,0.468085106,0,Winner
0.5,0,97.5,7.000694444,250,0,9,1,0,409,0,97,20,15,1110.078967,96,0.028571429,0,22,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.264705882,0.333333333,83.75,7,2250,0,55,9,5,2072.727273,0,99,13,9,1609.304706,56.344,0.133333333,0.555555556,3,81.25,85.21,90,91.98952381,6.638095238,0.16,0,Non-Winner
0,0,0,6,1800,0,5,2,1,130,0,78,16,12,1279.684409,56.89969231,0.173333333,0,100,0,0,0,54.62319231,2.634615385,0,3,Non-Winner
0,0,0,6.25,1000,0,25,1,1,1158.8,0,106,18,13,1662.699646,35.056,0.095238095,0,100,0,0,0,93.40866667,11.18888889,1,0,Non-Winner
1,1,92.376,7.003472222,1800,0,17,9,8,854.7058824,0,84,12,9,1141.236598,92.6352,0.211111111,0.857142857,55,23.75,83.66142857,100,93.00153333,13.08,0.625,0,Winner
0,0,0,6.25,1000,0,120,0,0,1263.958333,0,106,18,13,1662.699646,35.056,0.095238095,0,100,0,0,0,93.40866667,11.18888889,0,0,Non-Winner
0.342857143,0.375,100,30.00347222,125,0,93,28,26,590.483871,0,23,1,1,914.1304348,0,0,1,1,100,100,100,100,1,0.576923077,0,Winner
0.043478261,0.068965517,92.71,5,900,0,153,8,7,1773.039216,0,83,14,10,1076.778644,94.31868571,0.156388889,0.5,2.5,85.42,88.335,91.25,94.03833333,17.45,0.285714286,0,Winner
1,0,97.5,7,50,0,1,1,0,50,0,97,19,15,1118.378581,75.125,0.033333333,0,57,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
1,0,97.5,7.000694444,250,0,2,2,0,50,0,97,20,15,1110.078967,96,0.028571429,0,65,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.222222222,0.25,75.39,7.499305556,1800,0,34,6,4,1276.470588,0,105,21,16,1637.081932,37.5396,0.149797571,1,1.5,83.75,87.5,91.25,96.07533333,30.45555556,0.375,0,Non-Winner
0.6,0,97.5,7.000694444,250,0,8,3,0,1293.75,0,97,20,15,1110.078967,96,0.028571429,0,87.33333333,97.5,98.33333333,100,95.1375,35.56642857,0,0,Non-Winner
0.352112676,0.404761905,100,30.00347222,150,0,94,29,27,585.5319149,0,81,9,6,1408.4462,0,0,1,1,100,100,100,100,1,0.592592593,0,Winner
0.666666667,0,97.5,7,50,0,9,4,0,1177.777778,0,97,19,15,1118.378581,75.125,0.033333333,0,78.25,97.5,98.125,100,75.28571429,39.53035714,0,0,Non-Winner
0.8,0.333333333,96.565,5.933333333,1200,0,12,6,4,616.25,0,109,16,11,1529.46639,92.392,0.17016317,0.5,17.5,93.75,96.095,97.5,93.36933333,11.66,0.3125,1,Winner
0,0,0,6.25,1000,0,3,3,0,2450,0,106,18,13,1662.699646,35.056,0.095238095,0,100,0,0,0,93.40866667,11.18888889,0,0,Non-Winner
0,0,0,7.000694444,250,0,0,0,0,0,0,97,20,15,1110.078967,96,0.028571429,0,100,0,0,0,95.1375,35.56642857,0,2,Non-Winner
1,0,97.5,7,50,0,1,1,0,250,0,97,19,15,1118.378581,75.125,0.033333333,0,52,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0,0,0,7,50,0,1,1,1,2700,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,2,Non-Winner
0.25,0,91.88,7.003472222,1800,0,38,7,5,963.9473684,0,80,13,10,1119.388301,92.7344,0.411111111,0,3.5,88.13,91.88,95.63,91.35781905,23.38,0,0,Non-Winner
0.571428571,0,97.5,7.000694444,250,0,16,8,2,2237.5,0,97,20,15,1110.078967,96,0.028571429,0.25,62.625,80,95.5475,100,95.1375,35.56642857,0.5,0,Non-Winner
0.6,0,97.5,7,50,0,17,9,2,2120.588235,0,97,19,15,1118.378581,75.125,0.033333333,0.222222222,61.66666667,80,95.76444444,100,75.28571429,39.53035714,0.5,0,Non-Winner
0,0,0,7,50,0,4,0,0,1587.5,0,97,19,15,1118.378581,75.125,0.033333333,0,100,0,0,0,75.28571429,39.53035714,0,0,Non-Winner
1,0,97.5,7,50,0,2,2,0,150,0,97,19,15,1118.378581,75.125,0.033333333,0,77.5,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0.576923077,0.677419355,99.3247619,30.00347222,50,0,79,48,48,1546.898734,0,226,6,3,831.8272702,66.66666667,0.122222222,1,1,100,100,100,66.66666667,1,0.489583333,0,Winner
0.666666667,0,97.5,7.000694444,250,0,3,2,0,1766.666667,0,97,20,15,1110.078967,96,0.028571429,0,20,97.5,97.5,97.5,95.1375,35.56642857,0,0,Non-Winner
0.75,0,97.5,7,50,0,4,3,0,1387.5,0,97,19,15,1118.378581,75.125,0.033333333,0,32.33333333,97.5,97.5,97.5,75.28571429,39.53035714,0,0,Non-Winner
0.076923077,0.2,100,30.00347222,100,0,47,4,4,742.1276596,0,79,9,5,1018.13747,20,0.055555556,1,1,100,100,100,80,1,0,0,Winner
0,0,0,30.00347222,150,0,0,0,0,0,0,83,9,5,891.8361231,0,0,0,100,0,0,0,80,1,0,4,Non-Winner
0.333333333,0,97.5,7,50,0,103,16,6,773.6019417,0,88,17,11,1131.856123,78,0.016666667,0,43.33333333,90,96.25,97.5,92.97825,30.335,0.083333333,0,Winner
0.06122449,0,97.5,7,50,0,93,3,0,1495.215054,0,88,17,11,1131.856123,78,0.016666667,0,33.66666667,97.5,97.5,97.5,92.97825,30.335,0,0,Non-Winner
0.105263158,0.142857143,96.25,7,50,0,122,4,2,1276.270492,0,88,17,11,1131.856123,78,0.016666667,0.5,27.5,92.5,96.25,97.5,92.97825,30.335,0.75,0,Non-Winner
0,0,0,7,50,0,0,0,0,0,0,88,17,11,1131.856123,78,0.016666667,0,100,0,0,0,92.97825,30.335,0,2,Non-Winner
1,0,0,7,50,0,18,10,9,907.2222222,0,96,18,11,1148.592006,78,0.016666667,0.875,48.375,23.75,84.14125,100,76.15,25.825,0.222222222,0,Non-Winner
0.5,0,97.08333333,7.000694444,250,0,31,10,0,1066.129032,0,91,16,10,1394.157196,96.132,0.04040404,0,69.8,80,95.25,100,95.2125,32.56666667,0,0,Non-Winner
0.5,0,97.08333333,7,50,0,31,10,0,1072.580645,0,88,17,11,1131.856123,78,0.016666667,0,69.9,80,95.25,100,92.97825,30.335,0,0,Non-Winner
1,0,97.5,7,50,0,6,5,0,940,0,88,17,11,1131.856123,78,0.016666667,0,57.2,97.5,98,100,92.97825,30.335,0,0,Non-Winner
0.147540984,0,97.5,7.000694444,250,0,129,10,1,830.7751938,0,91,16,10,1394.157196,96.132,0.04040404,0,81.88888889,90,96.875,100,95.2125,32.56666667,0,0,Winner
0.147540984,0.058823529,97.5,7,50,0,129,10,2,832.3255814,0,88,17,11,1131.856123,78,0.016666667,0.111111111,81.33333333,90,96.875,100,92.97825,30.335,0,0,Non-Winner
0.095238095,0.090909091,91.285,7.000694444,250,0,107,15,12,1609.813084,0,87,14,8,1414.091131,77.875,0.022222222,0.5,6,80,93.125,100,95.25416667,39.5,0.166666667,0,Non-Winner
0,0,0,7.000694444,250,0,0,0,0,0,0,91,16,10,1394.157196,96.132,0.04040404,0,100,0,0,0,95.2125,32.56666667,0,2,Non-Winner
0,0,0,7,50,0,61,15,8,990.9016393,0,88,17,11,1131.856123,78,0.016666667,0,100,0,0,0,92.97825,30.335,0.3125,0,Non-Winner
1,0,97.5,7.000694444,250,0,7,6,0,812.8571429,0,91,16,10,1394.157196,96.132,0.04040404,0,56,97.5,97.91666667,100,95.2125,32.56666667,0,0,Non-Winner
0.428571429,0.111111111,96.875,7.000694444,250,0,98,14,8,901.2755102,0,89,14,9,1555.798646,76.757,0.018181818,0.166666667,18.83333333,93.75,96.875,97.5,94.50416667,36.93333333,0.0625,0,Non-Winner
0.428571429,0.111111111,96.875,7,50,0,98,14,8,903.3163265,0,88,17,11,1131.856123,78,0.016666667,0.166666667,18.16666667,93.75,96.875,97.5,92.97825,30.335,0.0625,0,Non-Winner
